nan	nan	nan	nan	nan	nan	nan	-52	-51.5	-51.5	-51	-50.3	-50.33333333	-49.75	-49.08333333	-49.42857143	-48.75	-48.7	-47.7	-47.8125	-47.45833333	-47.21428571	-46.9375	-46.5	-46.54166667	-46.125	-45.86363636	-45.61111111	-45.30769231	-45.15384615	-45	-44.79166667	-44.46153846	-44.38461538	-44.09090909	-43.96153846	-43.69230769	-43.5	-43.53571429	-43.46666667	-43.19230769	-43	-42.78571429	-43.03571429	-42.80769231	-42.53846154	-42.5	-42.5	-42.15384615	-42.03846154	-41.92307692	-41.76923077	-41.42857143	-41.42307692	-41.19230769	-40.95833333	-40.83333333	-40.76923077	-40.5	-40.46153846	-40.23076923	-40.03846154	-39.82142857	-39.57142857	-39.61538462	-39.32142857	-39.14285714	-39.03571429	-39	-38.69230769	-38.5	-38.42857143	-38.03846154	-38.16666667	-37.96428571	-37.61538462	-37.53846154	-37.28571429	-37.23076923	-36.84615385	-36.92307692	-36.53846154	-36.5	-36.38461538	-36.03846154	-36	-35.9	-35.57142857	-35.42307692	-35.10714286	-35
nan	nan	nan	nan	nan	nan	nan	-52	-51.5	-50.75	-50.5	-50	-50.21428571	-49.66666667	-49.625	-48.75	-49.08333333	-48.16666667	-47.91666667	-47.5	-47.08333333	-47.04166667	-46.71428571	-46.55	-46.65	-45.83333333	-45.75	-45.22727273	-45.20833333	-44.73076923	-44.65	-44.5	-44.26923077	-44.09090909	-43.83333333	-43.625	-43.57142857	-43.38461538	-43.30769231	-43	-43.03846154	-42.84615385	-42.54166667	-42.53846154	-42.30769231	-42.35714286	-42.15384615	-42	-42.03571429	-41.85714286	-41.53846154	-41.53846154	-41.61538462	-41.38461538	-41.14285714	-41.03571429	-41.10714286	-40.76923077	-40.57692308	-40.61538462	-40.34615385	-40.03846154	-39.89285714	-39.92307692	-39.78571429	-39.46153846	-39.17857143	-39.17857143	-39.03846154	-38.96153846	-38.5	-38.46428571	-38.30769231	-38.07692308	-38	-38.17857143	-37.53846154	-37.29166667	-37.21428571	-37.07692308	-37.07692308	-36.69230769	-36.57692308	-36.42307692	-36.17857143	-36	-35.84615385	-35.65384615	-35.38461538	-35.5	-34.78571429
nan	nan	nan	nan	nan	nan	nan	nan	-51	-50.5	-50.75	-50.5	-49.9	-49.5	-49.40909091	-49	-48.5625	-47.625	-47.5	-47.2	-46.7	-46.65	-46.7	-46.38888889	-45.83333333	-45.25	-44.92857143	-44.75	-44.54166667	-44.7	-44.1875	-43.75	-43.53846154	-43.5	-43.3	-43.125	-42.93333333	-42.72727273	-42.625	-42.42307692	-42.32142857	-42.07692308	-42.03846154	-41.80769231	-41.8	-41.57142857	-41.57142857	-41.26923077	-41.11538462	-41.11538462	-41	-40.96153846	-40.71428571	-40.5	-40.42307692	-40.26923077	-40.46153846	-40.03571429	-40.19230769	-39.89285714	-39.75	-39.75	-39.46428571	-39.23076923	-39.15384615	-38.92857143	-38.76923077	-38.46428571	-38.42307692	-38.17857143	-38.06666667	-37.80769231	-37.60714286	-37.5	-37.26923077	-37.15384615	-36.92857143	-36.96428571	-36.53846154	-36.33333333	-36.07692308	-36	-35.84615385	-35.61538462	-35.46153846	-35.38461538	-35.07692308	-35.03571429	-34.60714286	-34.76923077	-34.28571429
nan	nan	nan	nan	nan	nan	nan	nan	-52	-51	-51	-50.5	-50.25	-49.71428571	-49.625	-49.5	-48.66666667	-48.7	-48.1875	-49.33333333	-47.5	-47	-46.83333333	-47.16666667	-46.41666667	-47.125	-46.09090909	-45.57692308	-45.38461538	-45.36363636	-44.875	-44.90909091	-44.5	-44.34615385	-44.15384615	-44	-43.78571429	-43.5	-43.5	-44.76923077	-43.23076923	-43	-43.07142857	-42.92857143	-42.65384615	-42.65384615	-42.42307692	-42.34615385	-42.30769231	-42.96428571	-42.03846154	-41.92307692	-41.82142857	-41.76923077	-41.70833333	-41.80769231	-41.38461538	-41.28571429	-41.21428571	-41.03571429	-40.96153846	-40.875	-40.69230769	-40.61538462	-40.5	-40.39285714	-40.42307692	-40.15384615	-40.11538462	-40.03571429	-39.96428571	-39.96428571	-39.61538462	-39.53846154	-39.5	-39.46153846	-39.26923077	-38.96153846	-38.88461538	-38.85714286	-38.57142857	-38.46428571	-38.21428571	-38.11538462	-38.38461538	-37.57142857	-37.42307692	-37.28571429	-37.07142857	-36.92307692	-36.5
nan	nan	nan	nan	nan	nan	nan	nan	-52.5	-52	-50.8	-51.4	-50.4	-49.75	-50.5	-49.33333333	-49	-48.55555556	-48.125	-48.0625	-47.75	-47.28571429	-46.58333333	-46.55555556	-46.22222222	-46.11111111	-46.72222222	-45.45	-45.33333333	-45	-44.7	-44.75	-44.34615385	-44.88461538	-43.9	-43.75	-44.38461538	-43.46428571	-43.30769231	-43.11538462	-43	-42.92307692	-42.88461538	-42.53846154	-42.5	-42.5	-42.42307692	-42.07692308	-42.07692308	-41.96428571	-41.95833333	-41.67857143	-41.71428571	-41.39285714	-41.46428571	-41.03846154	-41.15384615	-41	-41	-40.84615385	-40.64285714	-40.73076923	-40.5	-40.46153846	-40.26923077	-40.03846154	-39.96153846	-39.61538462	-39.46428571	-39.46153846	-39.34615385	-38.96153846	-38.67857143	-38.53846154	-38.46153846	-38.28571429	-38.07692308	-37.96153846	-37.61538462	-37.53571429	-37.38461538	-37	-36.85714286	-36.78571429	-36.53846154	-36.5	-36.34615385	-36.10714286	-35.78571429	-35.65384615	-35.42307692
																																																																																										
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-53.16666667	-52	-52.25	-51.65	-51.8	-51.22727273	-51.11111111	-51.1875	-50.21428571	-50.18181818	-49.68181818	-49.625	-49	-48.91666667	-48.71428571	-48.46153846	-48.15	-47.95833333	-47.875	-47.58333333	-47.54166667	-47.30769231	-47.11538462	-47	-46.65384615	-46.42857143	-46.03571429	-46	-45.69230769	-45.69230769	-45.53846154	-45.5	-45.34615385	-45.07142857	-45.03846154	-44.88461538	-44.57692308	-44.5	-44.35714286	-44	-43.92857143	-43.88461538	-43.60714286	-43.57692308	-43.5	-43.46153846	-43.5	-43.25	-43.11538462	-43.10714286	-42.96428571	-42.8	-42.57142857	-42.53846154	-42.5	-42.46428571	-42.10714286	-42	-41.92307692	-42	-41.92307692	-41.96153846	-41.57692308	-41.42307692	-41.03846154	-41.07142857	-40.82142857	-40.46153846	-40.46153846	-40.03846154	-40.03846154	-39.76923077	-39.38461538	-39
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-53	-52.9	-52.25	-52.1	-51.8	-51.25	-51	-50.59090909	-50.57142857	-50.3	-49.9	-49.54166667	-49.33333333	-49.0625	-48.90909091	-48.73076923	-48.7	-48.5	-48.15384615	-48.03571429	-47.79166667	-47.57692308	-47.14285714	-47	-46.70833333	-46.57142857	-46.34615385	-46.03571429	-45.96153846	-46	-45.69230769	-45.53846154	-45.38461538	-45.30769231	-45	-44.88461538	-44.85714286	-44.61538462	-44.53571429	-44.30769231	-44.26923077	-44.07142857	-44.07142857	-43.64285714	-43.60714286	-43.38461538	-43.26923077	-43.20833333	-43.03846154	-42.93333333	-42.64285714	-42.57142857	-42.57692308	-42.45833333	-42.23333333	-41.96153846	-41.88461538	-42	-41.69230769	-41.5	-41.43333333	-41.32142857	-41.15384615	-40.88461538	-41	-40.76923077	-40.5	-40.30769231	-40.23076923	-40.08333333	-40.10714286	-39.85714286	-39.53571429
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-52.5	-53.33333333	-52.08333333	-51.5625	-51.08333333	-51.1	-50.5	-50.28571429	-49.95833333	-49.84615385	-50.15384615	-50.03571429	-49	-48.66666667	-48.55	-48.11538462	-47.96153846	-47.69230769	-47.42307692	-47.26923077	-47.08333333	-46.92307692	-46.5	-46.5	-46.26923077	-46	-45.82142857	-45.69230769	-45.5	-45.16666667	-45.14285714	-44.96153846	-44.92857143	-44.64285714	-44.5	-44.45833333	-44.29166667	-44.19230769	-44.15384615	-44.03571429	-43.92307692	-43.80769231	-43.63333333	-43.5	-43.5	-43.34615385	-43.23076923	-43.03571429	-43.07692308	-42.96153846	-42.76923077	-42.53846154	-42.64285714	-42.5	-42.26923077	-42	-41.84615385	-41.61538462	-41.5	-41.46153846	-41.19230769	-41	-40.84615385	-40.61538462	-40.64285714	-40.42307692	-40.15384615	-40.03846154	-39.85714286	-39.57142857	-39.42307692	-39.30769231	-39.03571429
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-53	-53.0625	-52.71428571	-52.1875	-51.75	-51.57142857	-51.5	-50.91666667	-50.91666667	-50.57692308	-50.07692308	-49.89285714	-49.80769231	-49.53571429	-49.42307692	-49	-48.69230769	-48.57692308	-48.5	-48.21428571	-48	-47.92857143	-47.57692308	-47.5	-47.21428571	-46.96153846	-46.76923077	-46.69230769	-46.53846154	-46.23076923	-46.08333333	-46.03846154	-45.96428571	-45.82142857	-45.57142857	-45.42307692	-45.23076923	-45.29166667	-45.07692308	-45	-44.84615385	-44.73076923	-44.5	-44.57692308	-44.38461538	-44.17857143	-44	-44.03571429	-43.89285714	-43.67857143	-43.53846154	-43.38461538	-43.46153846	-43.42857143	-43.23076923	-43.07142857	-42.92307692	-42.76666667	-42.64285714	-42.54166667	-42.46428571	-42.23333333	-42.28571429	-42.15384615	-41.92857143	-41.92857143	-41.75	-41.5	-41.53846154	-41.26923077	-41.15384615	-41.11538462	-40.92857143	-40.57692308
